Entity1,Relation,Entity2
1371,演员,19796
34,演员,11753
407,演员,18136
899,演员,15715
3301,编剧,2100
2654,语言,89
178,演员,19336
1486,语言,154
497,类型,19
1118,语言,35
2558,上映地区,7
1987,演员,15009
2756,演员,13483
1893,演员,535
2638,演员,13067
2836,演员,12608
3407,演员,3980
4114,类型,2
1903,演员,9092
4185,上映地区,59
837,编剧,3631
2119,演员,4329
98,演员,4699
2666,演员,9759
840,演员,2792
557,演员,7661
677,演员,608
1937,演员,5490
2895,编剧,8981
1790,上映地区,59
3210,类型,8
3292,编剧,17719
4196,编剧,6601
2914,语言,45
988,语言,45
4249,编剧,4925
3290,演员,16834
2956,演员,15910
818,编剧,9605
46,演员,7920
3358,演员,12427
270,演员,18217
3581,上映地区,47
1816,语言,124
4553,导演,19897
3615,演员,920
765,演员,19877
1562,语言,45
3615,类型,17
2656,导演,2861
3186,演员,1733
3412,演员,21557
1663,上映时间,93
1285,类型,18
3442,编剧,22705
3754,导演,5812
1093,语言,45
3864,导演,6417
481,演员,14135
1581,演员,20550
4029,演员,14357
849,演员,1422
3428,导演,3918
6,演员,17845
3763,编剧,18921
872,演员,10745
1773,上映地区,59
1761,演员,6273
3172,演员,7908
1802,类型,7
4377,演员,22288
680,类型,2
923,演员,17292
901,编剧,7890
768,类型,26
237,演员,538
694,类型,18
1678,语言,144
773,演员,12285
2606,演员,19564
18,导演,15545
47,演员,6443
2939,编剧,11061
1650,类型,25
3441,导演,3903
1799,语言,124
1982,演员,7012
2567,演员,10144
4145,演员,12012
4401,演员,2753
1839,演员,4563
2937,上映时间,89
2056,演员,7576
1522,导演,20232
2376,类型,7
196,演员,21571
930,演员,15127
1878,上映地区,59
2776,演员,9003
1268,类型,18
3451,编剧,1178
471,演员,11441
1076,语言,45
4098,演员,9018
2794,上映地区,7
2366,演员,15361
3124,上映时间,87
799,类型,18
2042,类型,22
2858,演员,108
1785,类型,7
2487,导演,217
3594,类型,5
2599,演员,10742
1533,编剧,29
2188,演员,22354
3599,演员,12264
4438,演员,9059
505,演员,1941
296,演员,12881
2637,演员,16523
1286,导演,13744
633,上映时间,73
1430,编剧,3854
1082,演员,6982
629,类型,26
1482,演员,6996
3012,演员,10741
3077,类型,13
3259,上映时间,69
165,演员,16227
1365,演员,578
3719,演员,15566
2852,演员,8140
1251,类型,18
60,演员,5818
259,编剧,11875
4542,语言,74
466,导演,14190
782,类型,18
407,演员,13143
2208,演员,10169
577,演员,12031
1375,导演,7763
3769,类型,19
1036,导演,3632
1078,编剧,10449
1499,演员,2808
2857,演员,20967
2997,演员,1962
3574,编剧,1969
939,编剧,19282
1672,演员,8221
4417,演员,3412
2108,演员,14513
4178,演员,21130
3043,导演,3553
1356,类型,18
39,演员,7900
2812,演员,11649
726,演员,12428
1946,语言,39
1838,类型,3
2882,上映地区,7
4471,演员,20456
1444,上映地区,45
2319,编剧,2391
2842,演员,13704
3078,编剧,4570
2908,上映地区,4
1412,演员,9964
920,演员,11221
2308,上映时间,93
382,上映时间,93
3144,演员,18116
765,类型,18
914,演员,3998
4554,演员,15173
3954,演员,15155
3752,类型,19
1627,演员,6833
1644,上映地区,28
3091,类型,5
4530,类型,28
117,类型,8
734,导演,14280
939,类型,4
1339,类型,18
1941,演员,7786
4167,演员,6105
1969,演员,13146
325,编剧,6777
3939,编剧,18319
748,语言,92
2865,上映地区,7
3043,类型,13
3417,类型,18
4192,演员,10013
2568,演员,2374
4404,上映时间,85
1681,演员,4629
1264,演员,18787
2491,演员,14500
2741,演员,14203
3275,演员,20012
3399,演员,10321
1803,编剧,9579
1843,演员,11633
2793,编剧,292
597,上映地区,59
1436,演员,19826
3074,演员,22421
2067,演员,15897
2304,上映时间,78
1627,上映地区,28
3678,演员,14856
1173,演员,109
57,演员,5254
1698,演员,441
3562,导演,6790
2056,演员,12382
2278,演员,6180
217,演员,9958
851,演员,20077
4031,类型,16
4207,语言,162
4528,演员,15516
470,上映时间,93
4400,演员,19196
2632,演员,4338
3305,演员,18828
3427,演员,3199
341,演员,11154
2505,导演,4680
4240,导演,16004
1676,演员,14941
1732,上映地区,28
1751,演员,18363
1948,语言,29
3137,上映地区,45
1608,演员,18977
1014,演员,3198
4547,编剧,2235
2901,演员,5644
1984,上映地区,45
2658,演员,4910
1077,编剧,19187
3049,语言,89
3436,演员,20949
1462,类型,28
3536,上映地区,28
255,导演,12498
2531,演员,2989
607,编剧,14238
983,上映时间,70
1141,上映地区,28
339,演员,8393
97,演员,16580
3317,编剧,19006
4014,类型,16
1400,演员,20472
2093,编剧,8362
4509,演员,17676
1575,类型,18
2239,演员,20669
1423,上映地区,9
936,演员,3753
1350,语言,100
3446,演员,18701
1654,演员,8677
3927,导演,6366
4116,演员,6664
1493,类型,20
1715,上映地区,28
2056,演员,21026
4040,演员,19396
222,编剧,13180
1644,编剧,22066
167,演员,7908
2453,上映时间,85
2795,演员,11194
4119,类型,16
116,演员,13059
1608,演员,7434
1627,演员,20149
2413,编剧,1292
3594,上映地区,40
4362,导演,5047
888,类型,4
1857,编剧,9044
784,类型,14
1040,上映时间,78
1828,上映地区,18
2261,演员,16329
1973,演员,16833
3093,演员,6223
3560,演员,49
1176,编剧,980
3873,编剧,1246
3784,类型,27
1239,演员,14609
1030,演员,21385
3771,类型,15
3401,语言,44
1366,语言,45
308,编剧,11607
1406,上映地区,9
1333,语言,100
4226,演员,12166
1508,演员,22331
1483,上映时间,41
3104,语言,144
2520,导演,10943
4249,演员,22577
993,类型,4
75,演员,4486
71,演员,9951
695,编剧,21408
928,编剧,8135
3092,编剧,14495
1846,演员,4530
3409,演员,7618
2720,演员,9414
1132,演员,19778
4102,类型,16
3802,类型,7
2960,演员,16832
2041,上映时间,93
115,上映时间,93
2055,演员,22284
1811,上映地区,18
2971,语言,45
3129,语言,110
748,演员,11025
3830,演员,16671
1917,编剧,8969
2946,编剧,4387
2720,上映地区,7
3208,上映地区,45
3589,演员,18446
403,上映地区,20
1541,类型,18
4074,演员,1571
1349,语言,45
1126,演员,10431
1250,编剧,11148
3285,类型,15
4234,演员,7029
1753,演员,16131
2541,上映时间,85
1072,类型,18
3605,上映时间,30
485,演员,5079
716,语言,82
68,类型,19
80,导演,7081
1994,类型,19
2310,演员,13122
2604,演员,13233
2615,语言,35
3413,演员,18526
569,演员,22458
4085,类型,16
3876,演员,12033
1604,上映地区,58
2954,语言,45
4109,演员,22145
1702,演员,11833
1427,演员,4788
1421,语言,100
330,导演,17158
720,上映时间,85
2137,演员,2788
2923,演员,18581
1074,语言,130
3450,类型,18
3790,演员,17147
4187,编剧,11429
1699,演员,376
4318,编剧,22763
3420,上映时间,89
4437,上映时间,73
1935,上映地区,59
2038,类型,15
1977,类型,19
4209,语言,158
203,上映时间,93
855,类型,14
3112,演员,7149
1984,编剧,6376
3200,演员,15309
3142,编剧,17187
1629,类型,18
1961,语言,124
2529,上映时间,80
4317,演员,18496
112,编剧,21521
1124,演员,14466
1565,上映地区,33
4526,演员,2860
2536,演员,8935
3913,上映地区,45
2612,演员,14862
527,演员,5122
3955,类型,5
3134,类型,13
4134,演员,13365
1727,语言,144
1918,上映地区,59
3641,演员,15934
3873,类型,7
4099,编剧,11159
2695,上映地区,7
140,语言,124
2268,导演,20300
977,上映时间,76
3322,上映地区,45
2522,演员,5105
2705,演员,2106
3848,演员,8323
1944,语言,124
4018,上映地区,45
461,演员,18107
4164,导演,8796
4073,编剧,12657
4480,编剧,7674
1815,演员,5736
884,演员,17971
126,演员,9982
2795,上映时间,92
1219,演员,14984
193,演员,6268
1041,演员,3453
3896,上映地区,45
4250,演员,9330
3927,演员,10225
304,演员,15615
518,演员,5687
2432,导演,6835
2991,演员,20341
1933,演员,10289
377,演员,21989
3938,类型,5
4366,导演,4899
337,演员,9508
2170,演员,4709
3427,上映地区,45
96,演员,7721
1849,演员,11933
931,演员,16619
1901,上映地区,59
3604,演员,361
2678,上映地区,7
4039,演员,16570
2627,演员,6825
169,演员,8433
3644,类型,22
3681,演员,20844
3110,编剧,14235
3851,演员,6146
10,上映地区,45
1927,语言,124
2330,演员,19212
4001,上映地区,45
2117,类型,5
209,演员,2049
2901,编剧,9899
2400,类型,17
4302,编剧,9157
4180,语言,153
1090,导演,17055
1770,演员,12427
2879,语言,89
1396,类型,18
370,演员,10167
390,编剧,18256
709,类型,7
857,上映地区,7
1572,演员,8190
1684,演员,5490
1694,导演,2320
1931,类型,17
2869,演员,2960
3080,演员,21351
3359,导演,21356
3410,上映地区,45
1693,语言,144
2711,演员,624
2513,类型,7
3319,演员,10022
3070,编剧,8520
3722,类型,5
1509,类型,8
3289,语言,144
118,类型,7
1472,上映地区,70
202,编剧,10070
2800,演员,19943
816,演员,17409
1951,演员,15736
2837,编剧,14634
3365,上映时间,77
3984,上映地区,45
4043,演员,2197
3155,演员,1947
2118,演员,11273
992,类型,16
2862,语言,89
322,上映时间,94
4532,上映地区,29
467,上映地区,40
657,演员,10699
2789,演员,16811
523,类型,16
4406,演员,12470
4458,语言,89
3383,语言,45
3779,类型,13
98,上映地区,45
689,语言,124
3447,演员,2905
3705,类型,5
978,演员,12167
549,演员,1491
101,类型,7
8,编剧,7870
1317,上映时间,26
3270,类型,11
3867,演员,20212
3094,演员,20787
1041,语言,89
3967,上映地区,45
4341,演员,6800
308,演员,3087
3010,演员,16015
1042,演员,615
1679,类型,6
1920,导演,206
731,编剧,18687
204,编剧,5610
2445,语言,75
288,类型,5
1902,上映地区,18
1110,演员,9232
1580,演员,18281
2936,类型,26
4262,上映时间,88
4472,导演,4155
3265,演员,10078
2950,演员,14699
1241,上映地区,4
3558,类型,18
3366,语言,45
81,上映地区,45
158,演员,4328
279,演员,14275
404,演员,11587
3147,编剧,4460
301,演员,12957
1227,上映时间,68
2216,演员,6268
1036,演员,3921
2267,类型,22
3564,上映地区,74
414,演员,13728
4278,演员,18557
4485,编剧,3104
841,演员,6771
3293,演员,4299
278,演员,2321
2079,演员,11072
2936,上映时间,85
1676,类型,22
736,上映时间,73
1654,类型,16
1986,语言,122
3305,演员,5943
1777,演员,13779
4151,上映地区,59
1659,语言,66
3541,类型,18
1731,演员,9907
355,演员,22272
1469,演员,3628
3349,语言,45
4567,类型,9
2579,编剧,8659
4031,上映时间,22
1246,类型,23
2550,演员,8481
1063,类型,16
4137,演员,16580
2076,演员,15049
1587,演员,4983
3024,类型,26
3274,演员,22701
3102,上映时间,92
478,编剧,9345
1493,演员,19556
1809,演员,22692
2747,演员,12489
3646,类型,18
4051,上映地区,33
73,演员,4921
3387,演员,7230
4228,编剧,16782
1134,上映地区,46
3179,演员,4588
1860,上映地区,28
3482,演员,9842
3524,类型,18
3332,语言,45
563,演员,22595
2696,演员,2128
3177,演员,2052
964,语言,92
501,演员,8752
2691,演员,14534
3704,上映地区,60
3008,导演,9989
3481,编剧,20013
3629,类型,18
4136,编剧,881
966,演员,19493
343,语言,110
2707,演员,12965
2368,演员,19976
3555,演员,10150
60,演员,5444
571,导演,16664
412,类型,22
430,演员,14545
1234,类型,18
1271,上映时间,21
779,演员,16845
2426,编剧,5182
969,演员,1326
148,演员,7942
2803,上映时间,90
3144,演员,3621
3507,类型,18
2587,演员,3597
3577,演员,6388
4029,类型,5
1427,演员,12306
1816,类型,8
2216,类型,22
2492,导演,4749
19,编剧,10331
1520,语言,45
2595,语言,89
4320,演员,22390
507,演员,2948
300,上映地区,45
447,上映地区,11
1852,上映地区,28
2061,编剧,18189
3317,演员,20553
3143,导演,16770
4063,演员,10279
2310,演员,12130
1068,演员,17105
2619,演员,13674
1605,演员,8528
140,演员,3620
3538,类型,10
2625,演员,5621
1813,编剧,16473
1217,类型,18
1582,编剧,8517
3565,导演,21101
1611,上映时间,41
1462,导演,6069
2874,上映地区,7
2722,演员,764
4547,类型,4
3626,演员,18283
260,演员,5232
1348,语言,89
3536,演员,6833
1835,上映地区,28
2167,导演,16475
3293,演员,2689
2014,演员,20202
4359,演员,4991
395,导演,22005
2673,类型,17
1130,类型,4
1674,编剧,20230
45,演员,8713
4493,演员,11008
3461,编剧,12878
126,类型,5
3129,演员,20278
1264,演员,18413
3285,演员,5564
1904,类型,8
3373,上映时间,75
1683,演员,4922
1200,类型,18
3366,演员,7194
3381,演员,14232
4221,演员,16359
1176,编剧,19720
1453,语言,89
1060,演员,22376
313,类型,3
579,演员,16036
580,编剧,22552
3090,演员,21821
3770,编剧,7225
3979,导演,11506
1429,演员,21392
2147,编剧,21103
2764,演员,21617
2404,类型,0
1774,类型,18
657,演员,21466
1445,上映地区,61
3221,编剧,4511
1268,演员,17623
1818,上映地区,28
4539,演员,6370
1425,演员,17836
1552,导演,6161
501,编剧,13247
483,类型,22
2774,上映时间,85
3775,演员,20205
2538,编剧,16004
3910,语言,124
3742,演员,11036
4276,演员,15700
2267,导演,10387
1105,类型,14
2070,类型,15
119,上映地区,28
2666,语言,89
3270,演员,2259
1186,导演,16508
1872,语言,144
3168,演员,13459
3555,演员,21022
1323,演员,15480
371,上映地区,45
299,演员,13847
1473,演员,4066
2140,上映时间,91
171,演员,12831
593,演员,20949
659,演员,20039
2233,演员,13278
501,演员,13558
1766,编剧,8157
3160,演员,6508
2193,导演,11139
461,编剧,20567
3684,类型,22
4403,编剧,2943
430,演员,3136
1976,上映地区,45
452,演员,5380
4083,类型,5
1665,演员,14818
2072,演员,13980
1766,类型,18
2112,演员,18765
2264,演员,12714
2569,编剧,4103
3572,上映地区,45
515,演员,5845
3914,导演,5226
762,类型,19
3429,导演,1190
2002,语言,110
3897,类型,17
1165,上映时间,49
1066,演员,17861
706,演员,15462
972,导演,18865
1375,语言,45
2073,演员,9109
3818,编剧,12269
1030,演员,11212
3022,编剧,15821
2822,导演,17075
3298,演员,10954
1960,语言,144
4396,导演,21857
484,上映时间,94
1988,演员,9577
446,上映地区,33
2711,演员,15847
4255,演员,7959
1379,上映时间,48
85,上映地区,28
4040,上映时间,81
944,编剧,6417
2230,演员,17605
2476,演员,1509
3707,演员,14166
3871,上映地区,2
3937,演员,11882
4108,演员,17038
4045,演员,21676
4505,演员,12944
3692,演员,16927
3594,演员,18498
473,演员,22680
3550,上映地区,29
2064,上映地区,45
2733,演员,6608
50,演员,14884
1611,编剧,980
183,演员,16676
1867,导演,8440
3468,演员,12821
3682,编剧,11068
13,演员,2512
4216,演员,1141
850,类型,19
134,演员,15324
2211,上映时间,91
1579,演员,3322
2013,演员,3285
143,上映地区,40
1536,编剧,21673
3288,演员,15205
3612,演员,9645
1819,导演,4840
2521,演员,6064
2641,类型,7
1146,编剧,2870
3131,编剧,8070
2893,演员,15213
1030,演员,608
4191,演员,9661
453,演员,6120
1355,上映地区,12
4208,上映地区,59
526,编剧,865
3720,演员,7361
1050,类型,2
871,演员,3512
2532,演员,686
3760,演员,17162
4237,编剧,11714
823,演员,10289
2515,演员,2780
2466,演员,11395
3198,上映时间,90
433,类型,5
2086,编剧,20436
2587,演员,18336
3563,编剧,11688
3119,演员,14284
991,演员,11893
2650,导演,13137
4121,上映地区,45
1471,演员,8205
2052,上映地区,40
1446,语言,45
508,导演,1870
1497,演员,1230
1850,演员,19386
1900,编剧,11978
3511,语言,45
4222,导演,17581
16,类型,18
4443,演员,16629
2690,演员,18480
555,上映时间,94
823,演员,1779
925,类型,7
4472,上映时间,86
2289,演员,685
2742,演员,3366
3998,演员,13713
465,演员,15469
1807,类型,6
1523,演员,7437
825,导演,16350
